orf	glu_oligo.Slide3A	glu_oligo.Slide3B	glu_oligo.Slide3C	glu_oligo.Slide3D	avg.expr
YBR221C	6.88514129443938	10.5114638447972	8.96407879490151	2.37490033487482	6.26515439557615
YBR237W	0.04291923216226	0.318580094360818	1.03996101364522	0.403900210822207	0.27528999613628
YBR162C	1.01052405498282	3.40041529676415	3.2514960106383	6.0051074696744	2.86200676993173
YBR177C	2.02385685884692	2.53516467711779	3.01603948180136	3.98054960742327	2.80150568296177
YBR193C	1.01615617637159	0.391320474777448	4.54233511586453	2.57692307692308	1.46881945015506
YBR209W	2.5231884057971	2.0015479876161	3.48815889992361	2.54008438818565	2.58636624304692
YBR225W	0.871490803484995	0.708294062205467	2.47009735744089	0.950271739130435	1.09713374631517
YBR241C	0.903996865203762	0.757738646895273	2.09604882749759	1.37976280595508	1.18637789963128
YBR253W	0.201657261232945	0.385179314444224	0.944687716063609	0.486917518066285	0.434765547969629
YBR269C	1.69030062393647	0.795969773299748	1.45513944223108	0.920706655710764	1.1587015974972
YBR285W	0.196390333435301	0.396921565416735	0.808035714285714	1.25886990801577	0.530651080609995
YBR301W	0.427611367127496	0.426209870627695	0.653015873015873	0.75813221406086	0.548069151783616
YCL017C	0.94732370433305	0.906716959234006	2.13576997063886	1.13173264114212	1.20037547936201
YCL034W	0.175422974176313	0.443494423791822	1.52462481504967	0.501085429702465	0.493755956805738
YBR257W	0.222163754998948	0.396732374356242	1.81810167499265	0.898664343786295	0.616022580336074
YBR273C	0.44393063583815	0.759009009009009	2.91572159217256	0.97630755476084	0.989631903788055
YBR289W	1.48071216617211	1.05286176079102	2.31201289975813	1.42699055330634	1.50595965476351
YCL002C	0.119455682236116	0.114533999565501	0.71419791026429	0.39249286005712	0.248855872622387
YCL022C	0.249955681616735	0.341362789459675	5.20958557418538	0.72624374835483	0.753774070296703
YCL038C	0.221244850239394	0.370017247987735	4.21348314606742	0.89592123769339	0.745592546848869
YCL050C	2.14878108538527	2.65648371149702	2.95876475930972	2.89054972205065	2.64330667625848
YCL069W	0.118760285244103	0.283534421575586	1.76439522998296	0.715425965140902	0.454055979081615
YCR012W	27.8504531722054	31.1759962784928	24.7139011728514	12.7531103124136	22.871913889863
YCR024C-A	1.36491846628471	1.41081081081081	0.78013698630137	1.35487077534791	1.19443097664253
YCR040W	0.0486945378824283	0.260966129927818	0.982722669049747	0.230163727959698	0.231543750070855
YCR059C	0.565265265265265	0.572725535168196	1.9280338664158	1.93087952065055	1.04777292093338
YCL055W	0.194280660377358	0.262135922330097	2.36025133814289	1.41151079136691	0.641799894611871
YCL076W	0.0225168876657493	0.133324627840167	1.17002063983488	1.04989190088142	0.246427523425591
YCR016W	1.31334485211912	0.4625968320037	1.45830583058306	0.933957289744266	0.953760351855473
YCR028C	0.2175815433572	0.207400991290121	0.53434952895099	0.709560096986491	0.361669490223598
YCR044C	0.698412698412698	0.580358422939068	0.781682490198857	5.3657237325496	1.1418703016021
YCR063W	0.217208990271721	0.136251505937697	0.643485915492958	0.500912408759124	0.312521561747138
YCR076C	0.370660216277746	0.412785281788542	0.925373134328358	1.89249534835642	0.71947046684204
YCR093W	0.0416522896436141	0.116099527930763	0.208582127315049	0.130422684845572	0.107096404470815
YCR107W	0.186900056465274	0.66493090326457	1.83534482758621	1.13179436804191	0.712800158723847
YDL016C	0.94703196347032	0.883720930232558	2.26842321943186	1.6475384132957	1.3298720327112
YDL032W	0.0426944971537002	0.27018907934264	1.46677115987461	1.19550918575641	0.377127970064516
YDL047W	1.02812982998454	1.36552686671319	3.04780361757106	7.59170153417015	2.38736365948755
YCR082W	0.360671220540754	0.317417007730787	0.602329644729179	1.26232262882748	0.543170996671052
YCR097W	1.39626556016598	1.91732283464567	1.64143007360673	4.70218145044785	2.13204447603281
YDL004W	1.06398274622574	0.793984060330791	1.81014079640667	3.02544769085768	1.46660139432305
YDL020C	0.594155844155844	1.44901610017889	2.00983606557377	2.37834036568214	1.42430190962074
YDL036C	0.518344308560677	1.56639566395664	4.55734655920645	1.61892247043364	1.56446005272982
YDL051W	1.74958263772955	1.51016875811337	2.87699397376817	2.15145005370569	2.01097902379977
YDL063C	0.165388614504809	0.232982401816587	1.26017441860465	2.02608434187777	0.560053127302204
YDL079C	0.125665993018556	0.434475055845123	2.66689303904924	0.192913385826772	0.40939039022113
YDL095W	0.507669547613486	1.82211327381824	3.45485466914038	2.54129387474191	1.68814710953582
YDL111C	1.48695207231793	1.42269419278182	4.48936992655586	1.19704333738356	1.83622522424871
YDL127W	0.338741721854305	0.42113921447666	1.22984195017412	2.32495079816313	0.799170346233987
YDL141W	0.560369808196495	0.415196525282857	1.06034994068802	0.731345885634589	0.651741115126745
YDL067C	1.20398138572906	0.72227561022487	2.29212454212454	1.22988505747126	1.25128536377686
YDL083C	10.7512454334108	19.4605313092979	11.9504323656578	8.47691807542263	12.0658735166274
YDL099W	0.461355056626267	1.39773164167628	3.63344910499599	1.17198547678196	1.28728615466819
YDL115C	0.331018059138718	0.592159410872861	1.28674084376449	0.147399500340677	0.439105983806014
YDL130W-A	0.331006979062812	0.48357908847185	0.618861209964413	0.77928870292887	0.527107355236782
YDL145C	1.71879483500717	6.56644162687304	1.88888888888889	1.31585677749361	2.30140096242496
YDL157C	0.825842186506855	0.490985576923077	0.51536897500299	0.935237757274663	0.664892639575043
YDL173W	1.2516361995035	0.873266450280319	2.61753437006987	1.37233021358291	1.40764770683245
YDL189W	0.738324175824176	0.482088353413655	1.57773376715236	1.43224039671379	0.947012784863203
YDL205C	0.0927824982908487	0.316465136099718	0.372896527031865	0.17730827594257	0.20990719250735
YDL221W	0.858879222108495	0.419218927240318	1.33270122208175	0.655130723893003	0.748787240773617
YDL237W	0.70627995575765	0.977518260945633	3.63405797101449	1.28868760840239	1.34094299514111
YDL161W	0.45491395793499	0.594561630076051	0.759114072912583	3.05061867266592	0.889621513857293
YDL177C	0.185361305361305	0.173771040951344	0.379189189189189	0.517751479289941	0.281996322224993
YDL193W	0.617958594126144	0.62446743761412	2.46625141562854	0.830097087378641	0.942776726297524
YDL209C	0.131220177232447	0.0977521443359953	4.36698113207547	2.52660950047638	0.613354545813804
YDL225W	1.01355723309197	0.781109889180272	2.00178497871756	5.68426221458384	1.73245908098593
YDL241W	0.224719101123595	0.434301958307012	1.16678779069767	1.08502772643253	0.592879074345418
YDR005C	0.242861122719042	0.372335676821783	1.09152791831478	0.749819754866619	0.521580197168527
YDR021W	0.649789029535865	0.66791455626514	1.0825975505554	0.682018051376996	0.752383128318288
YDR035W	3.62935323383085	2.70572107475781	4.1744623655914	1.32029299150991	2.71235033029323
YDR051C	0.428087986463621	0.766835154084461	2.12679856115108	0.470795835539086	0.75717890530945
YDR067C	0.153905700211119	0.803647158608991	1.29770652415943	0.614282465317262	0.560358780302264
YDR083W	0.742740067699982	0.520811518324607	2.0447433835356	0.582568807339449	0.823902589998407
YDR009W	0.0683744584667546	0.146604820926165	1.18999037536092	0.696703296703297	0.30193145959427
YDR025W	24.279015979815	24.6942916093535	18.4023164335664	11.9307995154452	19.0476948035482
YDR039C	1.18609347951529	1.01992803764185	0.718997361477573	0.375060768108896	0.75575207124143
YDR055W	0.66914239294418	1.27077478924127	1.55786219081272	1.03356172337708	1.08171573587511
YDR071C	2.34033786567779	1.93867387592487	2.00814863102999	2.06555491661875	2.08283074265786
YDR087C	0.850626495846825	1.00091019417476	2.92077498561289	1.73967372440125	1.44219830511869
YDR099W	1.97258396161755	1.66728624535316	1.55575702629193	1.96387520525452	1.78043175183809
YDR115W	0.841412520064205	0.621721888192401	0.538165842943438	1.07085134373238	0.74099045003849
YDR131C	0.136954717329152	0.327462772050401	0.639227532635667	4.30127848804892	0.59258136644168
YDR147W	0.28207607994842	0.424201131021326	3.66973485368869	3.64879973692864	1.12507299130141
YDR163W	0.234102026554857	0.306510482981071	3.11326264023359	3.25733752620545	0.923596454536261
YDR178W	0.616234251855261	1.56007180407745	1.22082559634338	2.97504708097928	1.36697153981408
YDR103W	0.249330862672432	0.303673783419888	4.9846820362061	1.94892613933997	0.926091813825227
YDR119W	0.101724706140833	0.0674892809216771	2.04515344058402	1.24120946777945	0.363335686034416
YDR135C	0.891089108910891	0.794996525364837	4.182156133829	2.89519112207152	1.71135836402846
YDR151C	0.234476664792353	0.816539347641567	1.63763480168159	0.937549096622152	0.736329086042125
YDR167W	0.224045568590222	0.421006487813432	1.15939700976152	0.528170456873591	0.490238999217834
YDR181C	0.0872970171599678	0.302785714285714	1.71684153887544	0.559293834920048	0.399140923228492
YDR193W	0.10983468758756	0.384029774995771	0.661775147928994	0.569975679858501	0.355154890243924
YDR209C	2.48573805562158	2.09670637701472	1.98838758804493	1.71063291139241	2.05193080300868
YDR225W	7.84795504214799	6.13456718719877	3.59654827413707	3.7232052578362	5.0389010109928
YDR241W	0.0501024105876792	0.175684210526316	0.60569295380308	0.418434528163862	0.217329082817791
YDR257C	0.15984590475127	0.311495471975198	0.857765731793542	7.00929112181693	0.739688744960317
YDR273W	0.0935606060606061	0.643579967319325	1.09037231425291	0.526005361930295	0.431087204839089
YDR197W	0.151286764705882	0.270933800964489	0.678216876670485	1.17316209034544	0.424959639209425
YDR213W	0.212069736253911	0.19845829037168	2.86333543505675	3.60209923664122	0.811697037338958
YDR229W	0.237097234103222	0.492425836313907	1.79897785349233	0.685530780416869	0.615999023641314
YDR245W	0.194771092590478	0.519723932607078	1.04445610123926	0.986620416253717	0.568308794109603
YDR261C	0.564825360668185	1.0101707228478	5.07776183644189	3.21215909090909	1.7466045409386
YDR277C	0.284781374219194	0.481203007518797	2.30682942923128	1.3455140441778	0.807580656901938
YDR289C	0.128739765858138	0.233768514723962	3.2890055722246	1.49485360247827	0.620212480146565
YDR305C	0.151953481666587	0.343596429645973	0.340482356749757	0.453610568983636	0.299663790559731
YDR321W	3.51667977086375	2.04694685060421	1.59299781181619	1.9015609264854	2.16093251071244
YDR336W	0.0692532629626988	0.222798718144361	0.752303064485806	0.668755375353237	0.296826903331569
YDR352W	0.174289778850713	0.451248898031149	0.977059276366436	0.520784596005039	0.447266920082891
YDR367W	0.119188191881919	0.696016381236039	1.34832522960562	0.933686364183416	0.568475945259594
YDR293C	0.316901408450704	1.37074517019319	1.455684870188	0.935302390998594	0.876950493063189
YDR309C	1.21202854230377	1.17507489514679	2.74770114942529	1.29235832856325	1.49962512868403
YDR324C	0.198091806778756	0.837717274265498	1.2728792776725	0.816471667813719	0.644426038154194
YDR340W	0.734913320166776	0.501080886326788	0.950754458161866	0.607080874696286	0.678992096978035
YDR356W	0.210175199974092	0.425311203319502	1.14265496744976	0.50520059435364	0.476614020982377
YDR371W	0.0919649205972979	0.245122440786833	0.685303947249571	0.688710754843019	0.321167316290881
YDR383C	0.213624055864329	0.219890743860724	1.90199893861666	0.933034537305563	0.537330229050572
YDR399W	1.25564074479737	1.62791737458643	1.55310022098011	1.85917854149204	1.55867146402519
YDR415C	0.142881500426257	0.284762492288711	0.776425238385068	2.32971824686941	0.520853345684871
YDR431W	0.0597748208802456	0.258377116170461	0.470174587778855	1.55392459826947	0.325923260268274
YDR447C	4.98201779292069	5.48610092660489	2.36270506483272	4.01044309974624	4.01160103425694
YDR463W	0.0933067927345111	0.52857437590262	1.74001309757695	1.03930131004367	0.546485118222458
YDR387C	0.115916255759437	0.149493670886076	0.778743443470271	1.56839218375043	0.381420521676902
YDR403W	0.0553972510895072	0.145029481742009	1.34112301200909	2.10534774985389	0.388091598573915
YDR419W	0.0963750703001176	0.0995758532254883	1.59476323119777	0.285852432066531	0.257181196490004
YDR435C	0.300076863950807	0.64104621309371	1.54174609226077	2.66097480106101	0.942527146232345
YDR451C	0.250298620914323	0.524648215450564	4.11321359846055	0.736870167955212	0.794282005241051
YDR467C	0.243702401874634	0.740731824747232	1.36191261335532	0.509718595880476	0.594976939571648
YDR479C	0.523003824313362	0.487925574030087	1.27939542120471	0.656624677492791	0.680448262903085
YDR495C	0.158735332464146	0.949508196721311	2.48135707087672	0.89592123769339	0.760821637038436
YDR511W	0.316877794336811	0.485549132947977	1.27797450424929	0.784993070679073	0.626798935964265
YDR526C	0.255956627193608	0.401624090678396	0.718624911702378	0.476787580235856	0.433214848860559
YDR542W	0.496787664632188	0.730853391684901	0.957801766437684	0.399095534200113	0.610363272778053
YEL013W	0.16135593220339	0.431849315068493	1.39862542955326	6.00892307692308	0.874789998588695
YDR483W	3.81902123730379	2.13708721422523	3.11665153141253	2.42697432564186	2.80305705138685
YDR499W	0.267378410438909	0.403434646313207	0.614669680984677	1.02447225854661	0.510517202665614
YDR515W	0.155311175278	0.112684709153814	3.04600301659125	1.6126455906822	0.541482267883858
YDR530C	0.222890637050748	0.339713118171962	1.61062855337966	7.15664055990668	0.96655636624033
YEL001C	2.75898995240613	2.42244694487965	2.91190476190476	3.12324649298597	2.79220278006715
YEL017C-A	0.550863723608445	0.989795918367347	3.2262443438914	0.461049284578696	0.948983388020094
YEL027W	1.75228269892091	2.10967704595439	2.52000716140005	2.31802877257423	2.1556844402035
YEL043W	0.280138960750979	0.422075055187638	0.376699909338169	1.04314420803783	0.464275500078149
YEL059C-A	0.399030694668821	1.46854942233633	4.21348314606742	0.89592123769339	1.21955528037212
YEL074W	0.167695197209552	0.359792626728111	0.598481362172112	0.771380390267405	0.40852912798203
YER010C	0.42194340978893	0.622229684351914	1.13409732318481	1.00546021840874	0.739699010767665
YER025W	1.12906201220377	1.79317507418398	2.020420541852	0.800724637681159	1.34529139410372
YEL031W	0.0189513581806696	0.257476950753317	0.469553183076315	0.609993367234137	0.193351323724667
YEL047C	0.601244677366525	1.26900750389353	1.70075850256912	0.960222016651249	1.05653146701663
YEL062W	0.0991565256583607	0.240715268225585	0.759605911330049	0.876164712954614	0.355017497414541
YEL076W-C	0.245906751910182	0.279615384615385	1.05438401775805	0.541273690829067	0.445078701376007
YER014W	0.20549231310879	0.275695349847892	1.84676680064876	0.603390187407875	0.501255130613216
YER029C	0.104619701372883	0.404655326768129	0.925526932084309	0.514322529487561	0.376773922767089
YER040W	0.0802115788710963	0.168443960826986	4.21348314606742	0.89592123769339	0.475226774111786
YER054C	0.155074703760948	0.371983080368251	0.712654042681094	0.603242629214643	0.396833868749672
YER067W	0.827306856352499	0.723255813953488	4.21348314606742	0.89592123769339	1.22593491039885
YER083C	0.834434782608696	1.47741935483871	4.39421052631579	3.26795641538804	2.05122511219028
YER096W	0.097508896797153	0.42567958357432	1.88824065633546	1.17829545454545	0.551264026178164
YER112W	0.714510648877103	0.704470877768663	1.06029411764706	0.302707373271889	0.633986887221372
YER044C	0.579119382660009	0.979550102249489	0.993623987592624	1.4739025988207	0.954709846575539
YER057C	4.440441882805	3.22119583473295	2.47406914893617	1.68635261517146	2.77939892910903
YER071C	0.140968989189616	0.210338785046729	0.659700082654387	0.703864293321162	0.342546555542661
YER087C-A	0.753094574801114	0.942649199417758	1.09782092929883	1.3692380056444	1.01637159317634
YER100W	1.09791578051893	1.10610448279856	2.37774627923459	1.33446924518657	1.40106993862251
YER116C	0.0472308798849197	0.30564209068882	0.504000984857811	1.69458987783595	0.333222100571394
YER127W	0.628193430656934	0.826452527161077	1.66418802283893	6.5830241187384	1.54431107216173
YER142C	1.52215738842454	1.1851366835816	1.01250123043607	1.93123714369674	1.37045503758998
YER158C	0.386026293469042	0.584590039285262	1.3847598604776	0.966697936210131	0.741367236095165
YER174C	0.619162743351571	0.961542215714983	1.56228492773572	0.88916906820365	0.953628979785632
YER190W	11.9257425742574	13.0336322869955	3.38988095238095	2.19409282700422	5.83106100112032
YFL014W	0.970149253731343	2.02484472049689	4.14222222222222	0.924050632911392	1.65592193973749
YER131W	39.9493464052288	23.4713375796178	14.1346153846154	19.4908579465542	22.544500501654
YER146W	3.26728110599078	4.38844086021505	4.63898916967509	2.90123456790123	3.72714027619936
YER162C	0.862011439466158	0.816509319777294	1.49863827680119	3.58003817834742	1.39400606592556
YER178W	3.79442573887018	11.2865724381625	8.50144843568946	4.52520552194819	6.37103280159704
YFL004W	0.477074674889395	2.38003581020591	2.61920367032607	2.03631123919308	1.56872139920101
YFL017W-A	1.18491484184915	1.71826086956522	2.11561978877154	1.92740394820633	1.69744867284674
YFL029C	0.135542168674699	0.665149791429655	1.14030131826742	1.82419127988748	0.658068303011174
YFL043C	0.247555555555556	0.238510638297872	2.70536558994459	1.08727639930756	0.645559963999383
YFL059W	0.158518333749065	0.333403917416623	1.25456163773921	8.63418005875238	0.86984290500588
YFR007W	0.160700389105058	0.259367194004996	0.24851419766674	0.663260456273764	0.287900103225437
YFR023W	0.0371900826446281	0.279808928899504	0.665004716345506	0.398657334666476	0.229180835937431
YFR036W	0.366498032602586	0.425364258102884	0.543074819300645	3.25314838474174	0.724434367857611
YFL033C	0.155930470347648	0.342483660130719	1.45742275810098	1.14504881450488	0.546380383141906
YFL047W	0.316958472001158	0.320451527224436	4.01448575567359	8.01047778709137	1.34435282148341
YFL063W	0.186661108795331	0.241815105980695	0.974541751527495	1.5112285336856	0.507769915271937
YFR011C	0.86404958677686	0.513784696174044	0.707551707551708	1.91923607915324	0.88115356646481
YFR026C	0.0619595257198895	0.252495596007046	0.682138735735351	0.262688064192578	0.230101121870516
YFR040W	0.314583477120574	0.406435756744399	4.56934768841039	0.47264631043257	0.724902460114336
YFR052W	0.747638986521593	1.47034967110144	1.5808619675712	2.28844252718612	1.4121688663359
YGL011C	2.416501948382	2.86323661381992	2.61220518048283	3.97526220614828	2.91141666577121
YGL027C	0.995692307692308	0.627364845077022	2.48438874230431	2.10426148117501	1.34428436421941
YGL043W	1.17023199758964	1.00355450236967	1.16857885880373	2.06285523236376	1.29713425118434
YGL059W	0.088301643570738	0.226700971983991	1.00471867697286	6.19217758985201	0.594056171562593
YGL075C	0.079136690647482	0.0945564257285916	1.52919768403639	0.479621155687986	0.272180948868986
YFR056C	0.181818181818182	0.200968206201753	0.789711701526286	0.696424286057115	0.376510235321171
YGL015C	0.10842516885887	0.342372881355932	1.88892425206875	0.988576779026217	0.513113691467718
YGL031C	37.2118299445471	26.1451709658068	15.6201269265639	18.1461361897475	22.9158151074658
YGL047W	0.297480414990472	0.454056958624395	0.893561267781383	4.91519690746557	0.877624003090887
YGL063W	0.187868852459016	0.244476976310886	0.52931854199683	3.29582557247727	0.53203906152128
YGL079W	0.308501941549152	0.668791891450057	0.984831709477414	1.16383820339416	0.697350125288017
YGL091C	1.32205882352941	2.281	3.31904161412358	1.13690851735016	1.83665916586578
YGL107C	0.722330097087379	4.47855917667238	3.69869402985075	2.59821976672805	2.36129136619624
YGL123W	28.8888888888889	34.3525179856115	9.73951434878587	18.6490066225166	20.6049044427502
YGL139W	1.20720720720721	4.03413940256045	5.1498127340824	0.89592123769339	2.17720086088554
YGL155W	1.11881188118812	3.66666666666667	10.0991501416431	4.82700421940928	3.76051869310066
YGL171W	1.04401294498382	1.57775808595481	7.702307259426	1.94538152610442	2.22891230222707
YGL095C	0.476245321048085	1.20121212121212	1.57884688812524	1.33074232413525	1.04705887739995
YGL111W	4.90681818181818	3.37289234760052	7	2.43600562587904	4.09868642367503
YGL127C	0.891089108910891	1.99425287356322	4.21348314606742	2.12517580872011	1.99725893042827
YGL143C	0.701197604790419	1.82130177514793	3.70263157894737	6.75720164609054	2.37752410439689
YGL159W	0.412474849094567	1.30744071954211	1.81825890333522	2.84102742103436	1.29192605454748
YGL175C	0.390563564875491	2.06104651162791	3.7609126984127	14.8270042194093	2.58840092022342
YGL187C	0.81021897810219	0.951524332512782	1.37322834645669	2.23330598851518	1.24001895849206
YGL203C	0.467135179826375	1.02621822033898	1.03748857055776	0.994028006589786	0.838525085391346
YGL219C	0.388191538819154	1.72434175174637	1.23407022106632	1.84810126582278	1.11156217924584
YGL234W	3.33671802054155	4.37099520198112	2.31172291296625	4.03137292526144	3.41446092665169
YGL250W	0.244288681204569	0.946579194001874	0.638125370773186	0.768324607329843	0.580266853917149
YGR003W	0.0505760682209925	0.124571101791841	0.945522753221334	0.835945427894915	0.265645871184256
YGL191W	0.828006728343145	1.35935124176381	0.777413479052823	3.25988700564972	1.29958605270543
YGL207W	0.526715988491574	0.937760667308309	0.891143911439114	0.538641078838174	0.697796774364322
YGL223C	0.230556579432363	0.466714169381107	1.24941706199244	1.16695878328716	0.629358154985085
YGL238W	0.541130820399113	1.08183356406707	1.22600248607339	1.30494259425128	0.983753679715898
YGL254W	0.250146661973484	0.680286006128703	1.52875	0.55087440381558	0.615274375390588
YGR007W	0.247856799945134	0.365934396629552	0.341061452513966	0.459215726010741	0.345233845135303
YGR019W	0.347775985250058	0.439453049557727	0.814659571366088	0.833163135052336	0.567517908387462
YGR035C	0.933301797540208	0.90788938592924	1.55454545454545	2.21364985163205	1.30674801251479
YGR051C	0.09447983014862	0.836533602829712	1.11366538952746	2.32067510548523	0.672276437907833
YGR067C	0.138877744024761	0.159201347125331	0.95298769771529	0.695870535714286	0.347975592877875
YGR083C	1.50181323662738	1.24794359576968	3.20972711267606	1.20872121509064	1.64210636695651
YGR099W	0.072736520854527	0.461262665627436	0.581270182992465	0.427769110764431	0.302219215425914
YGR023W	0.145600877995244	0.350189351748719	0.755006986492781	1.09581589958159	0.453198928626133
YGR039W	0.127232142857143	0.766857766857767	0.787033546928006	2.06155727680391	0.630775879773737
YGR055W	1.28457003003671	1.77452522075723	1.53609883259662	1.3552676056338	1.47594795830448
YGR071C	0.225305878842137	0.546608807457409	0.666846652267819	0.996911573472042	0.534912738679848
YGR087C	1.15777592966615	0.960367526055952	1.83044930176078	13.5587656935411	2.29197544639521
YGR103W	0.38757406134407	1.36553112755768	2.30032319549184	4.05503772747448	1.49059622335929
YGR115C	0.98544474393531	1.26372881355932	0.729634300126103	0.545136866627839	0.838927131817683
YGR130C	0.617596566523605	1.2720465890183	2.06759611322349	1.97096317280453	1.33763624133496
YGR146C	0.977239988475944	1.20251610923596	1.26305353602115	1.07179139857772	1.12306796620562
YGR162W	1.23336291038154	2.12738461538462	1.44974226804124	1.18987341772152	1.45858625102007
YGR178C	0.662581290645323	0.453101094503943	1.46293325894414	1.08518296340732	0.830884084276035
YGR194C	0.247608926673751	0.254602137767221	2.40639698965193	0.806360424028269	0.591399844387129
YGR119C	0.586386107237926	0.820357054302008	0.650326008210577	2.54076941688846	0.944214665006968
YGR134W	0.203063547919685	0.392274123161468	1.19518518518519	0.992381919756221	0.554413655546825
YGR150C	0.0317852889988092	0.185092318212902	0.473375385066745	0.413429522752497	0.18420670289315
YGR166W	0.405990016638935	0.387752075919336	1.14500941619586	0.891070053887606	0.633063971829265
YGR182C	0.76931400129842	0.784167350287121	1.21944777911164	0.782178217821782	0.870954223032588
YGR198W	0.363707931509545	0.512576956904134	3.66449511400651	0.475373134328358	0.754901273178267
YGR210C	0.484152294175073	0.691652021089631	1.35888766799087	0.67074298633234	0.743279809052829
